_time,NodeName,CellName,ConnEstabAtt,ConnEstabSucc,ConnEstabTimeAvg,IntraFreqOutSucc,IntraFreqOutAtt,InterFreqMeasGapOutAtt,InterFreqNoMeasGapOutAtt,IntraFreqOutPrepSucc,InterFreqMeasGapOutPrepSucc,ConnReEstabAtt,ConnReEstabSucc,EutranIpThroughput,ULIpThruAvg,TotPrbDLAvg,TotPrbULAvg,PdcpSduDelayAvg,PdcpSduDropRateDL,PdcpSduLossRateUl,DLReceivedCQI1,DLReceivedCQI2,DLReceivedCQI3,DLReceivedCQI4,DLReceivedCQI5,DLReceivedCQI6,DLReceivedCQI7,DLReceivedCQI8,DLReceivedCQI9,DLReceivedCQI10,DLReceivedCQI11,DLReceivedCQI12,DLReceivedCQI13,DLReceivedCQI14,DLReceivedCQI15,DLReceivedCQI1_256QAM,DLReceivedCQI15_256QAM,InterferencePowerAvg,PucchInterferencePowerAvg,RssiPathAvg,DLReceivedRI1,DLReceivedRI4,EnbQciDLThru,EnbQciULThru,DLTransmittedMCS0,DLTransmittedMCS1,DLTransmittedMCS2,DLTransmittedMCS3,DLTransmittedMCS4,DLTransmittedMCS5,DLTransmittedMCS6,DLTransmittedMCS7,DLTransmittedMCS8,DLTransmittedMCS9,DLTransmittedMCS10,DLTransmittedMCS11,DLTransmittedMCS12,DLTransmittedMCS13,DLTransmittedMCS14,DLTransmittedMCS15,DLTransmittedMCS16,DLTransmittedMCS17,DLTransmittedMCS18,DLTransmittedMCS19,DLTransmittedMCS20,DLTransmittedMCS21,DLTransmittedMCS22,DLTransmittedMCS23,DLTransmittedMCS24,DLTransmittedMCS25,DLTransmittedMCS26,DLTransmittedMCS27,DLTransmittedMCS28,DLTransmittedMcs0_256QAM,DLTransmittedMcs27_256QAM,ULReceivedMCS0,ULReceivedMCS1,ULReceivedMCS2,ULReceivedMCS3,ULReceivedMCS4,ULReceivedMCS5,ULReceivedMCS6,ULReceivedMCS7,ULReceivedMCS8,ULReceivedMCS9,ULReceivedMCS10,ULReceivedMCS11,ULReceivedMCS12,ULReceivedMCS13,ULReceivedMCS14,ULReceivedMCS15,ULReceivedMCS16,ULReceivedMCS17,ULReceivedMCS18,ULReceivedMCS19,ULReceivedMCS20,ULReceivedMCS21,ULReceivedMCS22,ULReceivedMCS23,ULReceivedMCS24,ULReceivedMCS25,ULReceivedMCS26,ULReceivedMCS27,ULReceivedMCS28,DLResidualBlerRetrans0,DLResidualBlerRetrans0_256QAM,ULResidualBlerRetrans0,ConnNoMax,ConnNoAvg,RACHUsageAvg,RandomlySelectedPreamblesLow,RandomlySelectedPreamblesHigh,RruCceUsageDistUL2,RruCceUsageDistDL2,AttPaging,DiscardedNbr,UEActiveDLAvg,UEActiveULAvg,EstabInitAttNbr,EstabInitSuccNbr,EstabAddAttNbr,SCellAddAtt_RrcSig,SCellAddAtt_RrcResetup,SCellAddAtt_AddSbcRrcSig,SCellAddAtt_AddSbcRrcResetup,SCellAddAtt_EventA4,SCellAddSucc_RrcSig,SCellAddSucc_RrcResetup,SCellAddSucc_AddSbcRrcSig,SCellAddSucc_AddSbcRrcResetup,SCellAddSucc_EventA4,SCellAddAtt_HoIn,SCellAddAtt_AddSbcHoIn,SCellAddSucc_HoIn,SCellAddSucc_AddSbcHoIn,SCellActUEMax,SCellActUEAvg,UsageNbrMax,MlbHOSucc,LoadBinAvg,LoadBinCnt,InterFreqMeasGapOutSucc,InterFreqNoMeasGapOutSucc
2022-12-06T11:30:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,207,207,95.96,6,6,3,0,6,3,5,5,23144.90,11434.26,3.17,1.03,74.69,0.00,853.89,16,4,26,32,36,45,80,102,142,257,453,220,346,159,2413,40,19796,-119.87,-119.95,-97.67,0,0,77.41,142.50,2107,3,4,1,0,3,0,90,5,16,0,3,101,11,37,65,48,0,75,89,467,33,27,11,10,14,25,53,0,2226,1082,236.00,259.00,1120.00,677.00,243.00,242.00,607.00,875.00,1024.00,1147.00,3855.00,40.00,2688.00,2574.00,2382.00,1991.00,1998.00,2426.00,3052.00,4003.00,11379.00,315.00,4140.00,10588.00,2793.00,2065.00,1749.00,1619.00,1483.00,5.31,4.61,5.00,15.00,6.09,0.18,210.00,4.00,15323.00,13461.00,53450,0,0.35,0.74,352,352,9,183,5,0,0,0,183,5,0,0,0,3,0,3,0,4.00,0.24,30.00,0,4.36,440.00,3,0
2022-12-06T11:30:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,797,797,103.39,81,81,2,0,81,2,7,7,67632.80,3537.44,11.30,8.72,57.81,0.00,1432.13,765,1158,1733,1472,2399,2853,3242,4203,3466,2754,1877,1334,2482,3194,18243,2522,82275,-117.60,-116.72,-92.16,0,0,4493.25,622.30,10810,1880,389,2976,3055,1474,3420,3646,1415,1004,0,82,692,37,234,35,19,0,17,369,131,220,164,205,321,140,213,192,38,13515,55337,31574.00,32106.00,18744.00,30280.00,12559.00,15810.00,18842.00,23945.00,27203.00,29200.00,83302.00,970.00,43964.00,36531.00,35646.00,37330.00,40377.00,40396.00,47146.00,45519.00,65459.00,5665.00,18746.00,26518.00,35766.00,11411.00,7226.00,7918.00,1812.00,5.28,4.41,7.46,49.00,33.67,1.67,1147.00,250.00,564291.00,191567.00,53452,0,4.01,3.54,1486,1486,23,756,7,0,0,0,756,7,0,0,0,82,0,82,0,8.00,1.64,102.00,0,40.05,440.00,2,0
2022-12-06T11:30:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1395,1395,108.70,60,61,14,3,61,14,22,22,61179.01,764.65,28.35,21.97,125.99,0.00,4303.55,7872,1165,797,763,1127,1769,2592,2487,1177,4491,7331,7717,8444,3382,31334,7653,39393,-119.27,-116.89,-91.07,0,0,5465.92,879.59,19455,122,99,981,1124,1804,1116,7092,502,449,0,664,20273,3000,3590,1605,349,0,723,303,29167,616,425,381,829,207,370,326,2219,45418,7612,24220.00,130131.00,54784.00,155144.00,63399.00,64600.00,80715.00,70738.00,71226.00,68247.00,155526.00,0.00,87181.00,74053.00,73081.00,67906.00,64266.00,71815.00,76108.00,71853.00,132782.00,0.00,61220.00,109065.00,491983.00,34621.00,26026.00,23294.00,5955.00,3.49,6.84,7.69,73.00,57.03,1.89,1448.00,72.00,977969.00,327765.00,53452,0,7.11,5.43,2495,2495,74,1228,19,0,0,0,1228,19,0,0,0,74,0,74,0,8.00,2.27,152.00,0,236.13,440.00,12,3
2022-12-06T11:30:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,507,507,96.07,11,11,1,1,11,1,0,0,104163.70,4927.33,7.49,3.64,63.78,0.00,1484.76,31,30,36,64,434,825,1426,1904,1887,1863,1072,854,1731,894,39830,121,62542,-119.43,-118.38,-93.90,0,0,4503.78,347.92,5894,12,40,312,199,388,625,4267,538,441,0,324,1486,1341,233,487,168,0,499,231,19612,1305,842,765,635,317,716,469,1272,6487,83309,1168.00,1950.00,3611.00,4861.00,2342.00,3476.00,5548.00,6681.00,10428.00,14527.00,32935.00,363.00,11615.00,9915.00,11248.00,12734.00,14967.00,19025.00,26923.00,31682.00,65652.00,21093.00,38231.00,52936.00,16171.00,20733.00,16186.00,35909.00,8247.00,2.31,2.86,5.81,31.00,21.81,0.57,528.00,27.00,397338.00,194014.00,53467,0,2.28,1.72,957,957,18,492,0,0,0,0,492,0,0,0,0,10,0,10,0,5.00,1.01,67.00,0,5.25,440.00,1,1
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,724,724,105.95,22,22,23,2,22,23,11,11,23281.87,1751.47,8.19,5.66,85.99,0.00,1007.62,2880,1343,733,327,466,552,1287,1333,1054,1538,1689,2198,3398,2405,4768,2410,42587,-117.87,-117.74,-93.36,0,0,1966.76,240.97,9086,36,41,107,64,32,179,1633,111,198,0,60,152,68,53,130,135,0,69,309,190,102,101,165,309,109,138,101,0,10264,11785,1018.00,4837.00,5984.00,60696.00,3872.00,4035.00,5496.00,6380.00,6927.00,8942.00,25736.00,0.00,17131.00,15976.00,18562.00,20269.00,23607.00,32976.00,43542.00,41668.00,82024.00,2.00,30886.00,40134.00,12940.00,14215.00,8352.00,11451.00,3202.00,8.02,4.13,7.76,41.00,23.94,1.94,1754.00,8.00,166949.00,79922.00,53497,0,2.40,2.37,1294,1294,25,600,8,0,0,0,600,8,0,0,0,30,0,30,0,5.00,1.03,80.00,0,21.67,439.00,23,2
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,678,678,98.44,41,41,22,4,41,22,18,18,40214.91,1907.23,5.87,8.07,109.06,0.00,8387.29,1535,1371,777,232,366,326,198,334,773,2705,3289,6068,8150,5392,65272,7298,13050,-117.24,-114.10,-92.97,0,0,985.24,261.94,11845,90,15,28,42,14,69,12391,61,82,0,210,5957,2386,762,574,472,0,797,403,68421,1706,417,364,496,155,440,97,32,7268,236,25560.00,35383.00,19051.00,21244.00,10536.00,9753.00,9403.00,10016.00,9771.00,12352.00,32943.00,290.00,17284.00,15128.00,15428.00,16099.00,15823.00,17145.00,17856.00,20924.00,59271.00,0.00,22706.00,81685.00,3802.00,3795.00,1464.00,880.00,967.00,28.59,5.72,7.67,38.00,27.72,0.77,700.00,10.00,181828.00,63199.00,53502,0,1.67,0.97,1062,1062,8,533,18,0,0,0,533,18,0,0,0,35,0,35,0,5.00,0.84,67.00,0,77.27,439.00,22,4
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,250,250,97.17,15,15,24,0,15,24,27,27,74356.72,6220.01,6.56,1.20,102.57,0.00,2332.36,17,21,64,34,36,81,147,318,744,691,1226,1434,1268,1035,3936,48,30722,-119.86,-119.51,-97.39,0,0,1511.58,64.46,3149,3,3,1,2,4,1,188,2,15,0,0,65,165,246,872,892,0,2055,6522,3759,3101,621,442,199,101,26,20,0,3230,29417,265.00,828.00,1653.00,1299.00,825.00,802.00,1102.00,770.00,950.00,1371.00,2894.00,0.00,1886.00,2182.00,2255.00,2708.00,2587.00,3805.00,4427.00,4826.00,14866.00,0.00,4848.00,9672.00,295.00,7369.00,4635.00,13304.00,17278.00,9.58,2.87,6.14,15.00,8.62,0.39,275.00,4.00,16674.00,34505.00,53501,0,0.42,0.43,432,432,5,222,27,0,0,0,222,27,0,0,0,16,0,16,0,4.00,0.36,28.00,0,16.59,439.00,24,0
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,857,857,115.17,152,153,3,0,153,3,6,6,36787.56,1609.24,11.37,8.47,99.01,0.00,1130.95,2646,982,665,450,844,2233,5153,5037,3040,1869,684,1208,2198,2929,9458,2135,106448,-117.97,-116.26,-91.94,0,0,3942.45,360.57,10633,88,41,2480,469,855,1864,9283,5794,5845,0,4660,4562,2927,1057,534,160,0,65,366,129,122,164,251,284,179,197,491,281,14909,55582,18036.00,24277.00,15706.00,30579.00,15104.00,19067.00,23173.00,25564.00,27793.00,34066.00,88505.00,960.00,41827.00,37273.00,39450.00,37107.00,36737.00,39236.00,47440.00,46657.00,90519.00,456.00,40965.00,88061.00,38065.00,15479.00,7232.00,5055.00,1462.00,8.26,3.69,7.50,50.00,35.98,1.26,905.00,52.00,651662.00,212430.00,53494,0,3.91,3.19,1569,1569,24,814,6,0,0,0,814,6,0,0,0,138,0,138,0,7.00,1.29,103.00,0,20.17,439.00,3,0
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1296,1296,126.01,69,69,23,3,69,23,22,20,84446.76,724.09,27.29,14.63,189.39,0.00,3233.09,7259,1869,1183,880,1053,1931,2360,1733,1160,3395,8035,6512,5524,3369,23495,5958,31547,-119.22,-117.45,-92.24,0,0,6690.23,679.08,19482,922,789,845,439,273,1210,7457,2973,537,0,448,4682,1992,2868,1827,743,0,658,1637,1933,1033,823,1151,1280,991,1590,1812,12087,29418,4148,8644.00,118739.00,45190.00,172808.00,52530.00,53155.00,64105.00,57347.00,56462.00,58196.00,130966.00,264.00,70160.00,57462.00,53158.00,48417.00,45705.00,52128.00,56641.00,55161.00,114820.00,250.00,52196.00,100622.00,243177.00,27884.00,12999.00,11924.00,3159.00,5.03,6.97,8.69,67.00,52.78,1.85,1323.00,101.00,769779.00,248636.00,53498,0,5.35,4.08,2342,2341,81,1173,17,0,0,0,1173,17,0,0,0,80,0,80,0,9.00,2.29,135.00,0,181.94,439.00,21,3
2022-12-06T11:45:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,495,495,95.89,7,7,0,1,7,0,3,3,96586.36,4309.41,11.57,3.25,68.47,0.00,2025.39,25,24,40,56,87,298,1070,2929,4339,4575,3235,2728,2416,1515,17385,42,72050,-119.42,-118.50,-94.46,0,0,6526.99,258.71,5680,7,7,66,34,186,106,4560,556,661,0,1328,2741,4813,3612,4410,3068,0,2479,1212,2926,415,278,316,538,342,568,911,6920,6600,83236,607.00,2263.00,4202.00,2779.00,2722.00,3519.00,4227.00,4530.00,5756.00,7055.00,30694.00,49.00,17875.00,15909.00,19764.00,19771.00,21107.00,23485.00,23590.00,22773.00,48946.00,12106.00,28492.00,43687.00,2250.00,13218.00,9399.00,15828.00,3601.00,5.43,3.90,5.71,27.00,21.05,0.51,506.00,13.00,313438.00,171454.00,53497,0,1.62,1.40,917,917,13,464,3,0,0,0,464,3,0,0,0,12,0,12,0,6.00,1.17,60.00,0,5.15,439.00,0,1
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,700,699,110.92,26,26,33,3,26,33,16,14,25289.72,1941.66,14.16,10.71,64.68,0.00,1099.59,4360,1453,1737,1697,766,619,1494,1894,929,3597,1404,1894,2803,3222,3201,1570,33918,-117.85,-117.59,-92.47,0,0,3287.85,504.88,8774,144,12,152,36,135,312,3521,162,102,0,77,1173,976,243,493,107,0,23,90,122,69,59,78,135,56,62,39,0,18358,4202,2320.00,26865.00,13572.00,94405.00,13827.00,17829.00,21712.00,22866.00,22241.00,22547.00,39385.00,1404.00,25653.00,24902.00,26119.00,28020.00,30250.00,35690.00,44221.00,54113.00,102293.00,164.00,46989.00,70394.00,24919.00,27032.00,12401.00,8613.00,1915.00,6.56,5.48,9.19,36.00,25.74,2.67,2376.00,15.00,385331.00,162236.00,57890,0,3.69,2.76,1230,1229,18,594,13,0,0,0,594,13,0,0,0,31,0,31,0,6.00,1.24,71.00,0,47.01,440.00,33,3
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,573,573,97.55,41,41,14,1,41,14,10,10,37371.84,2630.57,20.07,11.22,129.15,0.00,2842.83,7316,6071,6419,1685,993,641,399,255,505,1979,2947,7221,12255,4891,44037,5847,18229,-117.42,-115.44,-92.43,0,0,3964.18,584.84,10120,95,28,82,114,95,221,13824,391,318,0,359,3696,3661,2375,767,726,0,1344,581,36413,1345,396,407,893,467,642,352,26,8905,4469,13082.00,53557.00,11105.00,70171.00,7702.00,9291.00,11077.00,10653.00,11356.00,12948.00,33787.00,537.00,17665.00,17008.00,20224.00,20682.00,22290.00,27757.00,36347.00,40228.00,94057.00,994.00,52198.00,97894.00,27841.00,20925.00,9832.00,5796.00,1054.00,23.62,7.57,10.32,39.00,28.10,0.70,597.00,26.00,285963.00,143693.00,57896,0,2.20,1.39,890,890,16,436,10,0,0,0,436,10,0,0,0,41,0,41,0,7.00,1.25,70.00,0,78.46,440.00,14,1
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,235,235,107.02,8,8,1,2,8,1,0,0,20365.48,1148.76,9.20,1.95,104.03,0.00,4271.70,350,1369,819,174,133,330,531,654,877,1925,2860,1678,1359,1002,12602,94,26729,-119.91,-119.77,-97.03,0,0,684.97,81.18,2765,3,7,92,39,99,401,3311,923,520,0,54,1300,365,1112,905,544,0,606,1010,2297,849,290,325,1216,264,267,253,1483,3594,14560,557.00,7342.00,5829.00,14559.00,4969.00,4993.00,4369.00,3465.00,3478.00,3027.00,6371.00,0.00,4177.00,3796.00,4030.00,4784.00,5158.00,6611.00,7685.00,6909.00,20060.00,331.00,8108.00,36677.00,6408.00,5328.00,3742.00,6397.00,5846.00,4.09,7.43,6.09,16.00,9.09,0.27,266.00,20.00,41410.00,39652.00,57891,0,1.00,0.96,420,420,8,205,0,0,0,0,205,0,0,0,0,5,0,5,0,4.00,0.36,32.00,0,76.94,440.00,1,2
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,757,757,99.61,104,104,3,0,104,3,2,2,22436.77,2303.09,12.00,8.77,82.49,0.00,2854.52,1095,1577,991,1622,2367,1789,3459,2811,2351,1519,1367,1538,3248,2814,6928,4903,62589,-117.31,-115.81,-92.54,0,0,2725.72,545.40,8728,202,21,2692,64,146,108,4829,30,145,0,13,10,95,57,57,83,1,59,289,126,97,113,72,340,58,302,87,17,23111,22202,19522.00,15480.00,16571.00,35198.00,18072.00,20484.00,21838.00,26499.00,24630.00,21941.00,48835.00,0.00,26104.00,27677.00,30029.00,29382.00,29670.00,31423.00,32548.00,34614.00,77171.00,0.00,34602.00,74260.00,6241.00,13423.00,5313.00,2823.00,785.00,7.93,7.07,8.62,50.00,30.34,1.02,820.00,37.00,453499.00,131332.00,57907,0,2.39,1.77,1425,1425,16,760,2,0,0,0,760,2,0,0,0,82,0,82,0,7.00,1.29,102.00,0,44.80,440.00,3,0
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1298,1298,114.24,63,63,28,7,63,28,27,25,20366.45,1041.68,28.06,17.25,88.46,0.00,4219.16,5344,1039,1204,892,1538,2166,2660,4058,1941,2928,6598,4421,6870,3620,12167,13182,26953,-119.11,-117.44,-92.13,0,0,4971.95,906.07,16799,273,145,836,535,451,498,6468,744,1139,0,889,441,1717,1441,1294,287,0,209,434,1183,290,221,385,294,129,307,230,2119,44300,2342,7458.00,103943.00,41136.00,179709.00,59173.00,58871.00,72457.00,66364.00,64958.00,67366.00,132021.00,100.00,68722.00,65182.00,60794.00,56369.00,52776.00,52063.00,51885.00,49190.00,101300.00,2218.00,42867.00,82889.00,270492.00,17626.00,8547.00,9248.00,2253.00,5.51,7.73,9.16,71.00,54.01,1.96,1522.00,76.00,678877.00,213098.00,57914,0,5.44,3.64,2345,2345,75,1169,24,0,0,0,1169,24,0,0,0,65,0,65,0,8.00,2.29,140.00,0,172.08,440.00,27,7
2022-12-06T12:00:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,503,503,96.42,11,11,0,1,11,0,2,0,80597.05,6378.28,14.55,3.57,76.01,0.00,1224.57,29,34,98,147,282,875,2167,4405,5816,4494,2580,1323,1237,1170,25634,347,94629,-119.42,-118.33,-93.81,0,0,8193.71,314.19,5911,17,14,23,18,88,78,4605,514,890,0,1414,2965,2824,2027,3207,1666,0,1394,1040,5529,303,224,199,342,192,265,481,4626,7724,148011,787.00,2562.00,3953.00,1897.00,2119.00,2877.00,4331.00,6548.00,8578.00,9425.00,23311.00,4237.00,15633.00,15650.00,14021.00,17343.00,18029.00,22451.00,26366.00,33193.00,59932.00,19287.00,51232.00,67565.00,5548.00,25487.00,15218.00,34586.00,18906.00,4.17,4.27,6.56,31.00,23.32,0.53,517.00,7.00,490996.00,273692.00,57909,0,2.39,1.76,943,943,18,498,0,0,0,0,498,0,0,0,0,11,0,11,0,6.00,1.60,64.00,0,18.65,440.00,0,1
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,648,648,104.15,31,31,17,1,31,17,7,7,31193.87,1314.36,12.83,9.28,168.82,0.00,1050.42,6371,656,601,521,883,1980,1873,2003,1233,993,1241,2988,3185,1872,3811,1995,29781,-117.75,-117.24,-92.15,0,0,4249.56,353.78,8388,87,31,258,94,152,167,2506,208,300,0,325,4689,647,1715,991,770,0,214,311,393,43,43,85,130,39,71,61,0,11928,13434,2361.00,26768.00,11084.00,77600.00,10454.00,12832.00,15197.00,16761.00,15771.00,13965.00,34166.00,695.00,29235.00,33565.00,40141.00,44799.00,43306.00,45649.00,59328.00,63657.00,112009.00,281.00,39692.00,42448.00,57729.00,7991.00,3933.00,2890.00,2150.00,5.40,4.63,7.96,38.00,24.96,1.33,1168.00,29.00,310000.00,131595.00,55406,0,3.96,2.81,1198,1198,24,576,7,0,0,0,576,7,0,0,0,38,0,38,0,6.00,1.16,78.00,0,44.30,439.00,17,1
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,562,562,96.70,18,18,11,0,18,11,3,3,44466.69,4174.73,12.19,7.89,92.41,0.00,837.31,1011,1410,9285,3990,1405,605,387,435,718,1931,1744,6458,13296,4945,30839,6109,23236,-117.84,-116.41,-93.32,0,0,2398.02,436.34,8385,130,23,159,49,51,48,11694,265,103,0,227,1801,876,1760,293,428,0,200,507,2368,744,316,468,533,103,422,72,25,7047,1904,2161.00,16230.00,5490.00,24345.00,5259.00,5581.00,7486.00,8937.00,10460.00,11058.00,32215.00,0.00,23701.00,24246.00,25484.00,26822.00,26399.00,29279.00,33661.00,35103.00,80898.00,0.00,37663.00,61279.00,7755.00,7587.00,3021.00,1099.00,111.00,2.21,6.38,7.96,31.00,23.46,0.60,580.00,8.00,184891.00,82096.00,55396,0,1.94,1.47,851,851,10,411,3,0,0,0,411,3,0,0,0,21,0,21,0,5.00,0.96,61.00,0,45.07,439.00,11,0
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,237,237,102.64,10,10,0,4,10,0,4,3,31060.76,1144.02,8.89,1.92,107.35,0.00,2556.50,721,2637,1048,192,177,246,354,393,324,420,914,1181,1368,1429,14286,22,23345,-119.91,-119.80,-97.08,0,0,1018.97,70.08,3091,8,14,138,37,45,15,3239,27,42,0,36,62,16,42,172,135,0,80,178,1601,329,107,147,1529,248,286,304,1450,2743,4559,125.00,2072.00,2909.00,20278.00,4153.00,4551.00,4927.00,5641.00,5449.00,6135.00,11632.00,0.00,5358.00,4365.00,5101.00,4482.00,3766.00,4607.00,5037.00,5297.00,17492.00,0.00,4846.00,39815.00,3863.00,4886.00,3672.00,4311.00,514.00,2.76,8.49,6.94,14.00,9.05,0.28,240.00,4.00,22679.00,24085.00,55405,0,0.67,0.72,412,412,5,202,3,0,0,0,202,3,0,0,0,10,0,10,0,4.00,0.41,30.00,0,42.17,439.00,0,4
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,865,865,104.89,157,157,2,0,157,2,2,2,57492.78,1419.05,9.22,10.08,60.40,0.00,2481.98,1273,1274,916,349,395,815,3245,3603,2170,1807,987,887,1410,1776,7902,6596,99798,-116.12,-115.81,-91.45,0,0,4589.03,535.76,10327,581,143,3221,620,1040,2687,3316,2190,212,0,54,211,74,54,33,15,0,59,159,1295,150,155,104,271,109,139,149,28,15014,61017,14929.00,55248.00,30597.00,46060.00,26141.00,30732.00,33975.00,40131.00,46695.00,45584.00,86985.00,7.00,38855.00,36456.00,35595.00,33675.00,30527.00,34518.00,36571.00,35202.00,64098.00,0.00,21126.00,31853.00,57445.00,2809.00,911.00,674.00,837.00,6.97,4.39,8.17,44.00,34.03,1.26,885.00,60.00,507349.00,204914.00,55445,0,3.36,2.56,1611,1611,25,834,1,0,0,0,834,1,0,0,0,116,0,116,0,7.00,1.29,89.00,0,75.81,439.00,2,0
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1240,1240,141.26,59,59,66,2,59,66,65,62,21807.24,829.16,33.89,13.45,111.17,0.00,3888.79,5426,1823,1167,1116,1528,1726,1630,2268,1509,5211,7979,4050,3901,2397,19335,7353,42714,-119.13,-117.19,-92.11,0,0,6987.92,683.44,16500,442,384,740,295,332,499,7144,478,241,0,570,305,1473,1643,1918,655,0,491,1007,1925,408,208,299,430,377,580,968,8528,37635,3303,4489.00,103564.00,43699.00,147326.00,43564.00,45634.00,54144.00,47215.00,45955.00,45740.00,107446.00,0.00,62736.00,59042.00,59385.00,56951.00,56095.00,64269.00,70714.00,64984.00,132330.00,0.00,64573.00,115433.00,199129.00,29826.00,14103.00,9801.00,2315.00,4.09,7.51,8.35,71.00,53.53,1.74,1365.00,71.00,675996.00,229822.00,55435,0,5.18,4.39,2177,2177,74,1083,58,0,0,0,1083,58,0,0,0,60,0,60,0,11.00,2.46,143.00,0,117.17,439.00,64,2
2022-12-06T12:15:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,517,517,90.27,6,6,1,1,6,1,1,1,91661.51,2088.61,8.57,2.33,65.13,0.00,2594.18,38,52,78,90,143,301,637,1892,2625,2829,1571,1880,1713,1768,13055,729,72084,-119.38,-118.40,-94.69,0,0,3589.02,135.14,5682,8,13,17,16,43,27,3458,79,172,0,298,322,235,418,715,246,0,128,158,303,121,132,262,673,567,663,983,1418,6253,50261,2461.00,1965.00,4146.00,3089.00,2194.00,2569.00,3242.00,3968.00,5265.00,5908.00,17550.00,575.00,13174.00,13125.00,12990.00,14524.00,16415.00,16536.00,24014.00,27597.00,56787.00,11761.00,33860.00,45642.00,816.00,11402.00,8140.00,11167.00,3310.00,4.69,4.46,5.98,30.00,20.26,0.62,577.00,44.00,323464.00,127697.00,55444,0,1.53,1.49,947,945,14,463,1,0,0,0,463,1,0,0,0,7,0,7,0,6.00,0.98,66.00,0,4.59,439.00,1,1
2022-12-06T12:30:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,667,667,97.58,25,26,25,7,26,25,9,9,32438.59,1318.20,12.44,9.55,89.82,0.00,1889.19,1719,319,437,774,1189,1518,1490,977,735,933,988,1806,2150,3249,9768,979,19141,-118.07,-117.49,-92.50,0,0,3915.21,368.60,8916,58,34,157,32,95,128,2216,65,117,0,42,65,28,38,56,102,0,21,298,154,91,96,187,274,150,186,208,29,12486,2771,1184.00,28357.00,19761.00,114270.00,13658.00,14364.00,15781.00,15145.00,14617.00,15045.00,28929.00,164.00,19305.00,22939.00,25452.00,25110.00,27721.00,31960.00,40940.00,48855.00,110150.00,1390.00,49198.00,64761.00,80807.00,23218.00,16041.00,19050.00,3432.00,5.33,5.06,9.09,34.00,23.33,1.69,1496.00,27.00,288311.00,129766.00,55281,0,3.35,2.40,1192,1192,12,575,8,0,0,0,575,8,0,0,0,36,0,36,0,7.00,1.26,68.00,0,47.06,440.00,25,7
2022-12-06T12:30:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,717,717,108.77,17,17,20,0,17,20,5,3,54145.71,800.04,11.51,8.75,111.36,0.00,8858.37,1725,1224,1228,1305,909,521,683,1739,2581,4108,4520,8405,18192,5948,43852,6624,33912,-117.85,-117.46,-93.09,0,0,3330.33,325.37,12140,242,118,480,135,157,48,18687,165,220,0,200,695,925,540,553,606,0,487,944,3992,1111,565,490,847,215,1048,490,153,8605,21138,2638.00,39968.00,19622.00,69469.00,19695.00,19217.00,19922.00,19847.00,19175.00,20651.00,42449.00,0.00,25033.00,23651.00,23773.00,24329.00,27414.00,38340.00,47662.00,41956.00,82442.00,0.00,38639.00,98122.00,4775.00,15751.00,7759.00,5583.00,1825.00,3.58,5.88,9.86,43.00,32.81,0.86,782.00,27.00,258694.00,107750.00,55287,0,1.88,1.62,1137,1137,19,548,3,0,0,0,548,3,0,0,0,27,0,27,0,6.00,0.99,79.00,0,42.36,440.00,20,0
